snapshot	board_exact	non_empty_accuracy	macro_f1	move_recall	false_change_rate	status	description
autoresearch/snapshots/20260417T050421Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top3_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam6_v274.py	0.254438	0.893339	0.864286	0.484375	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v273 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, nearby board-breadth plus detect-threshold plus total-gain tweaks were no-ops there, top-move breadth remained an exact no-op at 12, 9, 8, 6, and 4, and top2 finally shifted the branch into a lower-non-empty lower-macro but higher-recall tradeoff, and lowering only move-search breadth from top10 to top3 on the active beam6 + props16 regime to localize whether that move-search cliff begins between 2 and 3 or only between 3 and 4.
autoresearch/snapshots/20260417T050510Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top1_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam6_v275.py	0.254438	0.889670	0.859107	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v274 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, nearby board-breadth plus detect-threshold plus total-gain tweaks were no-ops there, top-move breadth remained an exact no-op at 12, 9, 8, 6, 4, and 3, and top2 finally shifted the branch into a lower-non-empty lower-macro but higher-recall tradeoff, and lowering only move-search breadth from top10 to top1 on the active beam6 + props16 regime to test whether the move-search cliff keeps sliding smoothly below 2 or whether top2 already marked the practical boundary.
autoresearch/snapshots/20260417T050609Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam6_v276.py	0.254438	0.893339	0.864286	0.484375	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v275 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3, and top2 plus top1 both shifted into the same lower-non-empty lower-macro but higher-recall tradeoff, and widening only board-state breadth from 2 to 3 on that active top2 regime to test whether extra board evidence can recover some of the lost non-empty accuracy and macro_f1 without giving back its recall gain or false-change profile.
autoresearch/snapshots/20260417T050728Z_hybrid_lookahead_segmental_drop1_boardcands1_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam6_v277.py	0.236686	0.856648	0.834464	0.468750	0.018111	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v276 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3, top2 and top1 both shifted into the same lower-non-empty lower-macro but higher-recall tradeoff, and widening board-state breadth from 2 to 3 on that top2 regime snapped back exactly to v221, and narrowing only board-state breadth from 2 to 1 on the active top2 regime to test whether the recall-favoring branch is specific to boardcands2 or whether stricter board evidence produces a distinct lower-breadth regime.
autoresearch/snapshots/20260417T050838Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam3_v278.py	0.254438	0.893339	0.864286	0.484375	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v277 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3, top2 and top1 both shifted into the same lower-non-empty lower-macro but higher-recall tradeoff, widening board-state breadth to 3 snapped back exactly to v221, narrowing it to 1 was harmful, and lowering only beam_size from 6 to 3 on the active top2 regime to test whether that recall-favoring branch persists across the old beam3-beam6 plateau or is specific to the tighter beam6 search.
autoresearch/snapshots/20260417T050932Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam5_v279.py	0.254438	0.889670	0.859107	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v278 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3, top2 plus top1 shifted beam6 into a lower-non-empty lower-macro but higher-recall tradeoff, widening board-state breadth to 3 snapped back exactly to v221, narrowing it to 1 was harmful, and lowering beam_size from 6 to 3 on the active top2 regime also snapped back to v221, and lowering only beam_size from 6 to 5 on that top2 regime to localize whether the recall-favoring branch is specific to beam6 or persists across a narrower upper edge of the old beam3-beam6 plateau.
autoresearch/snapshots/20260417T051020Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam4_v280.py	0.254438	0.893339	0.864286	0.484375	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v279 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3, top2 plus top1 shifted beam6 and beam5 into the same lower-non-empty lower-macro but higher-recall tradeoff, widening board-state breadth to 3 snapped back exactly to v221, narrowing it to 1 was harmful, and lowering beam_size to 3 on the active top2 regime also snapped back to v221, and lowering only beam_size from 6 to 4 on that top2 regime to localize whether the recall-favoring branch extends down to beam4 or only survives at the tighter-search beam5-beam6 edge.
autoresearch/snapshots/20260417T051116Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam7_v281.py	0.254438	0.889670	0.859107	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v280 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3, top2 plus top1 shifted beam6 and beam5 into the same lower-non-empty lower-macro but higher-recall tradeoff, widening board-state breadth to 3 snapped back exactly to v221, narrowing it to 1 was harmful, and beam4-beam3 also snapped back to v221, and lowering only beam_size from the baseline-adjacent side to 7 on that active top2 regime to test whether the recall-favoring branch is specific to the beam5-beam6 window or also persists one step above it.
autoresearch/snapshots/20260417T051212Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam8_v282.py	0.254438	0.847191	0.844308	0.484375	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v281 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3, top2 plus top1 shifted beam5 through beam7 into the same lower-non-empty lower-macro but higher-recall tradeoff, widening board-state breadth to 3 snapped back exactly to v221, narrowing it to 1 was harmful, and beam4-beam3 also snapped back to v221, and lowering only top-move breadth from top10 to top2 on the beam8 + props16 regime to test whether the recall-favoring branch also persists at the original full beam or whether beam7 is already the upper edge of that window.
autoresearch/snapshots/20260417T051327Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top3_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam8_v283.py	0.254438	0.828484	0.809644	0.484375	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v282 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same lower-non-empty lower-macro but higher-recall tradeoff, and beam8 + top2 opened a distinct lower-false-change lower-recall regime, and raising only top-move breadth from top2 to top3 on that beam8 regime to test whether the new beam8 branch is pinned specifically to top2 or persists when one more move candidate is admitted.
autoresearch/snapshots/20260417T051427Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top1_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam8_v284.py	0.254438	0.847191	0.844308	0.484375	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v283 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + top2 opened a distinct lower-false-change lower-recall regime while beam8 + top3 was worse, and lowering only top-move breadth from top2 to top1 on that beam8 regime to test whether the new beam8 branch is pinned specifically to two move candidates or persists when the move menu is tightened one step further.
autoresearch/snapshots/20260417T051541Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam8_v285.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v284 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + top2 opened a distinct lower-false-change lower-recall regime while beam8 + top1 matched it and beam8 + top3 was worse, and widening only board-state breadth from 2 to 3 on that active beam8 top2 regime to test whether extra board evidence can recover some non-empty accuracy or macro_f1 without giving back the branch's lower false-change.
autoresearch/snapshots/20260417T051653Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props15_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam8_v286.py	0.254438	0.847708	0.813439	0.468750	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v285 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + top2 opened a distinct lower-false-change lower-recall regime while beam8 + top1 matched it, beam8 + top3 was worse, and beam8 + boardcands3 snapped back toward the older v120-style tradeoff, and lowering only max_event_proposals from 16 to 15 on the active beam8 top2 regime to test whether that new lower-false-change branch depends on the 16th proposal or survives an even tighter proposal budget.
autoresearch/snapshots/20260417T051757Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props17_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_v287.py	0.254438	0.830293	0.822417	0.484375	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v286 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime while props15 was worse and boardcands3 snapped back toward the older v120-style tradeoff, and lowering only top-move breadth from top10 to top2 on the original props17 beam8 baseline to test whether the 17th proposal preserves the beam8 low-false-change branch or instead collapses back toward the old strong-family behavior.
autoresearch/snapshots/20260417T051919Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props17_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_v288.py	0.254438	0.830293	0.822417	0.484375	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v287 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime, beam8 + props17 + top2 preserved that low-false-change family but with much worse non-empty and macro than the props16 version, and widening only board-state breadth from 2 to 3 on the active beam8 props17 top2 regime to test whether extra board evidence can recover secondary metrics there or whether the 17th-proposal branch simply collapses back toward an older boardcands3 tradeoff.
autoresearch/snapshots/20260417T052041Z_hybrid_lookahead_segmental_drop1_boardcands1_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam8_v289.py	0.236686	0.856648	0.834464	0.468750	0.018111	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v288 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime while beam8 + top1 matched it, beam8 + top3 was worse, and beam8 + boardcands3 snapped back toward the older v120-style tradeoff, and narrowing only board-state breadth from 2 to 1 on the active beam8 top2 regime to test whether that new low-false-change branch depends on exactly two board candidates or survives stricter board evidence.
autoresearch/snapshots/20260417T052227Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total125_permove125_m9p8957061767578125_r0_beam8_v290.py	0.254438	0.847191	0.844308	0.484375	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v289 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime while top1 matched it, top3 was worse, boardcands3 snapped back toward the older v120-style tradeoff, boardcands1 was harmful, and props15 at this beam was also worse, and lowering only the total score-gain gate from 150 to 125 on the active beam8 props16 top2 regime to test whether this low-false-change branch is currently limited by total hybrid acceptance rather than decoder search shape.
autoresearch/snapshots/20260417T052341Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove112p5_m9p8957061767578125_r0_beam8_v291.py	0.254438	0.847191	0.844308	0.484375	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v290 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime while top1 matched it, top3 was worse, boardcands3 snapped back toward the older v120-style tradeoff, boardcands1 was harmful, props15 and props17 were both worse there, and lowering only the per-added-move score-gain gate from 125 to 112.5 on the active beam8 props16 top2 regime to test whether that new low-false-change branch has any safe room below 125 or whether its hybrid acceptance is already pinned at the current per-move threshold.
autoresearch/snapshots/20260417T052524Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove100_m9p8957061767578125_r0_beam8_v292.py	0.254438	0.847191	0.844308	0.484375	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v291 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime while top1 matched it, top3 was worse, boardcands3 snapped back toward the older v120-style tradeoff, boardcands1 was harmful, props15 and props17 were both worse there, and lowering only the per-added-move score-gain gate from 125 to 112.5 was a no-op, and lowering only the per-added-move score-gain gate from 125 to 100 on the active beam8 props16 top2 regime to test whether that new low-false-change branch still has safe room below 112.5 or whether its hybrid acceptance cliff starts between 100 and 112.5.
autoresearch/snapshots/20260417T052626Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove50_m9p8957061767578125_r0_beam8_v293.py	0.134911	0.821250	0.820777	0.500000	0.024580	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v292 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime while top1 matched it, top3 was worse, boardcands3 snapped back toward the older v120-style tradeoff, boardcands1 was harmful, props15 and props17 were both worse there, and lowering only the per-added-move score-gain gate from 125 to 112.5 and 100 was still a no-op, and lowering only the per-added-move score-gain gate from 125 to 50 on the active beam8 props16 top2 regime to test whether that branch remains insensitive deep below 100 or whether its hybrid acceptance cliff finally appears between 50 and 100.
autoresearch/snapshots/20260417T052728Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove75_m9p8957061767578125_r0_beam8_v294.py	0.168047	0.829001	0.823616	0.468750	0.021992	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v293 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime while top1 matched it, top3 was worse, boardcands3 snapped back toward the older v120-style tradeoff, boardcands1 was harmful, props15 and props17 were both worse there, and lowering the per-added-move score-gain gate from 125 to 112.5 and 100 was still a no-op while 50 was catastrophic, and lowering only the per-added-move score-gain gate from 125 to 75 on the active beam8 props16 top2 regime to localize whether that branch's hybrid-acceptance cliff begins closer to 50 or 100.
autoresearch/snapshots/20260417T053229Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove87p5_m9p8957061767578125_r0_beam8_v295.py	0.168047	0.829001	0.823616	0.468750	0.021992	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v294 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime while top1 matched it, top3 was worse, boardcands3 snapped back toward the older v120-style tradeoff, boardcands1 was harmful, props15 and props17 were both worse there, and lowering the per-added-move score-gain gate from 125 to 112.5 and 100 was still a no-op while 75 and 50 were harmful, and lowering only the per-added-move score-gain gate from 125 to 87.5 on the active beam8 props16 top2 regime to localize whether that branch's hybrid-acceptance cliff begins between 75 and 100.
autoresearch/snapshots/20260417T053334Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove93p75_m9p8957061767578125_r0_beam8_v296.py	0.254438	0.847191	0.844308	0.484375	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v295 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, and beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime while top1 matched it, top3 was worse, boardcands3 snapped back toward the older v120-style tradeoff, boardcands1 was harmful, props15 and props17 were both worse there, and lowering the per-added-move score-gain gate from 125 to 112.5 and 100 was still a no-op while 87.5, 75, and 50 were harmful, and lowering only the per-added-move score-gain gate from 125 to 93.75 on the active beam8 props16 top2 regime to localize whether that branch's hybrid-acceptance cliff begins between 87.5 and 100.
autoresearch/snapshots/20260417T053454Z_hybrid_lookahead_segmental_drop1_boardcands4_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam8_v297.py	0.254438	0.841455	0.824022	0.484375	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v296 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top-move breadth stayed an exact no-op from 12 down through 3 on beam6, top2 plus top1 shifted beam5 through beam7 into the same higher-recall tradeoff, beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime, boardcands3 snapped that beam8 regime back toward the older v120-style tradeoff, boardcands1 was harmful, and recent per-added-move gate bisection localized the beam8 cliff without improving the branch, and widening only board-state breadth from 2 to 4 on the active beam8 props16 top2 regime to test whether the boardcands3 shift keeps improving with more board hypotheses or whether the branch is already past its useful board-width limit.
autoresearch/snapshots/20260417T053655Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam7_v298.py	0.254438	0.889670	0.859107	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v297 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top2 plus top1 shifted beam5 through beam7 into the same higher-recall regime, beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime, widening board-state breadth to 3 on beam8 snapped back toward the older v120-style tradeoff while boardcands4 was worse and boardcands1 was harmful, and changing only board-state breadth from 2 to 3 on the beam7 + props16 + top2 regime to localize whether that board-breadth transition begins at beam7 or only appears at beam8.
autoresearch/snapshots/20260417T053759Z_hybrid_lookahead_segmental_drop1_boardcands4_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam7_v299.py	0.254438	0.841455	0.824022	0.484375	0.015524	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v298 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top2 plus top1 shifted beam5 through beam7 into the same higher-recall regime, beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime, widening board-state breadth to 3 on beam7 was an exact no-op while the same change on beam8 snapped back toward the older v120-style tradeoff and boardcands4 on beam8 was worse, and changing only board-state breadth from 2 to 4 on the beam7 + props16 + top2 regime to test whether beam7 remains inert under broader board search or whether the beam8-style transition begins only once board width reaches 4.
autoresearch/snapshots/20260417T053922Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top1_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam8_v300.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v299 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top2 plus top1 shifted beam5 through beam7 into the same higher-recall regime, beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime, widening board-state breadth to 3 on beam8 snapped back toward the older v120-style tradeoff while beam7 stayed inert there and boardcands4 on beam7-beam8 was worse, and lowering only top-move breadth from 2 to 1 on the active beam8 + boardcands3 branch to test whether that shifted tradeoff still needs two move candidates or has already become insensitive to move-menu width like the older broader-search family.
autoresearch/snapshots/20260417T054021Z_hybrid_lookahead_segmental_drop1_boardcands3_ratio95_props16_top3_detect10_minsep2_thresh3_total150_permove125_m9p8957061767578125_r0_beam8_v301.py	0.254438	0.884089	0.855756	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v300 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime, widening board-state breadth to 3 on beam8 snapped that branch back toward the older v120-style tradeoff, beam7 stayed inert under the same board-breadth change, boardcands4 was worse on both beam7 and beam8, and lowering top-move breadth from 2 to 1 on the active beam8 + boardcands3 branch was an exact no-op, and raising only top-move breadth from 2 to 3 on that beam8 + boardcands3 branch to test whether the snapped-back tradeoff is already insensitive to move-menu width or still degrades once one extra move candidate is admitted.
autoresearch/snapshots/20260417T054204Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove112p5_m9p8957061767578125_r0_beam7_v302.py	0.254438	0.889670	0.859107	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v301 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top2 plus top1 shifted beam5 through beam7 into the same higher-recall regime, beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime, beam8 + boardcands3 snapped back toward the older v120-style tradeoff while boardcands4 was worse, beam7 stayed on the same higher-recall regime under boardcands3, and lowering only the per-added-move score-gain gate from 125 to 112.5 on the active beam7 + props16 + top2 regime to test whether that higher-recall branch still has safe hybrid-acceptance headroom below the default threshold or is already pinned like the surrounding saturated search-shape probes.
autoresearch/snapshots/20260417T054259Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove100_m9p8957061767578125_r0_beam7_v303.py	0.254438	0.889670	0.859107	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v302 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top2 plus top1 shifted beam5 through beam7 into the same higher-recall regime, beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime with a per-added-move cliff only below 93.75, beam7 stayed on the same higher-recall regime under the recent board-breadth probes, and lowering only the per-added-move score-gain gate from 125 to 112.5 on the active beam7 + props16 + top2 regime was still a no-op, and lowering only the per-added-move score-gain gate from 125 to 100 on that same beam7 regime to test whether it also has safe hybrid-acceptance headroom down to 100 or whether its gate cliff starts earlier than the beam8 branch.
autoresearch/snapshots/20260417T054351Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove93p75_m9p8957061767578125_r0_beam7_v304.py	0.254438	0.889670	0.859107	0.500000	0.016818	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v303 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top2 plus top1 shifted beam5 through beam7 into the same higher-recall regime, beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime with a per-added-move cliff below 93.75, beam7 stayed on the same higher-recall regime under the recent board-breadth probes, and lowering only the per-added-move score-gain gate from 125 to 112.5 and 100 on the active beam7 + props16 + top2 regime was still a no-op, and lowering only the per-added-move score-gain gate from 125 to 93.75 on that same beam7 regime to test whether its hybrid-acceptance cliff aligns with the beam8 branch or starts earlier.
autoresearch/snapshots/20260417T054447Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props16_top2_detect10_minsep2_thresh3_total150_permove87p5_m9p8957061767578125_r0_beam7_v305.py	0.168047	0.871480	0.839078	0.484375	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates, while following up v221-v304 after beam_size=6 + props16 rescued the old degraded branch into the best current lower-false-change tradeoff, top2 plus top1 shifted beam5 through beam7 into the same higher-recall regime, beam8 + props16 + top2 opened a distinct lower-false-change lower-recall regime with a per-added-move cliff below 93.75, beam7 stayed on the same higher-recall regime under the recent board-breadth probes, and lowering only the per-added-move score-gain gate from 125 to 112.5, 100, and 93.75 on the active beam7 + props16 + top2 regime was still a no-op, and lowering only the per-added-move score-gain gate from 125 to 87.5 on that same beam7 regime to test whether its hybrid-acceptance cliff aligns with the beam8 branch or remains lower.
